Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,191,191,191,191
maximum value,0.04506,0.03884,0.15585,0
minimum value,-0.01389,-0.00056,0.09328,0
0.000000,0.00132,0.01255,0.15551,0
0.100000,0.01590,0.01274,0.15558,0
0.200000,0.01558,0.01281,0.12451,0
0.300000,0.00100,0.01263,0.12443,0
0.400000,0.00132,0.01255,0.15551,0
0.500000,0.00100,0.01263,0.12443,0
0.600000,0.00132,0.01255,0.15551,0
0.700000,0.00132,0.01255,0.15551,0
0.800000,0.00132,0.01255,0.15551,0
0.900000,-0.01301,-0.00056,0.15530,0
1.000000,-0.01326,0.01236,0.15543,0
1.100000,0.01590,0.01274,0.15558,0
1.200000,-0.01326,0.01236,0.15543,0
1.300000,-0.01326,0.01236,0.15543,0
1.400000,0.00107,0.02547,0.15564,0
1.500000,-0.01351,0.02528,0.15556,0
1.600000,0.00132,0.01255,0.15551,0
1.700000,0.00132,0.01255,0.15551,0
1.800000,0.00132,0.01255,0.15551,0
1.900000,0.00132,0.01255,0.15551,0
2.000000,0.01590,0.01274,0.15558,0
2.100000,0.00075,0.02555,0.12456,0
2.200000,0.00100,0.01263,0.12443,0
2.300000,-0.01358,0.01244,0.12435,0
2.400000,-0.01389,0.01251,0.09328,0
2.500000,0.00132,0.01255,0.15551,0
2.600000,0.00100,0.01263,0.12443,0
2.700000,0.00157,-0.00037,0.15537,0
2.800000,-0.01358,0.01244,0.12435,0
2.900000,-0.01389,0.01251,0.09328,0
3.000000,0.00100,0.01263,0.12443,0
3.100000,0.00126,-0.00029,0.12430,0
3.200000,-0.01358,0.01244,0.12435,0
3.300000,0.03016,0.01300,0.12458,0
3.400000,0.00100,0.01263,0.12443,0
3.500000,-0.01332,-0.00048,0.12422,0
3.600000,0.00126,-0.00029,0.12430,0
3.700000,0.00100,0.01263,0.12443,0
3.800000,0.00100,0.01263,0.12443,0
3.900000,0.00100,0.01263,0.12443,0
4.000000,0.01533,0.02573,0.12464,0
4.100000,0.00100,0.01263,0.12443,0
4.200000,0.00132,0.01255,0.15551,0
4.300000,0.00107,0.02547,0.15564,0
4.400000,0.00157,-0.00037,0.15537,0
4.500000,0.01558,0.01281,0.12451,0
4.600000,0.01558,0.01281,0.12451,0
4.700000,0.00132,0.01255,0.15551,0
4.800000,0.00126,-0.00029,0.12430,0
